335672,344046,W-508003,FED,DOI-WFMI,BLM,USNVELD,"Ely District Office",NVELD,"Ely District Office",,,BW03,"MORMON MT",NV-LVD-000042,"SOUTHERN NEVADA COMPLEX",NV3724211430320050622,"SOUTHERN NEVADA COMPLEX (DUZAK)","SOUTHERN NEVADA COMPLEX",2005,2453549.5,179,1425,1.0,Lightning,2453552.5,182,1800,28141.0,G,36.9775,-114.3856,1.0,BLM,NV,Lincoln,017,Lincoln,""
335713,344087,W-504183,FED,DOI-WFMI,BLM,USNVELD,"Ely District Office",NVELD,"Ely District Office",,,B1CB,EMORMOM,NV-ELD-000104,"EAST MORMON",NV3705711439820050721,"EAST MORMON",,2005,2453572.5,202,0250,1.0,Lightning,2453576.5,206,1800,5000.0,G,37.0533,-114.3842,1.0,BLM,NV,Lincoln,017,Lincoln,""
335730,344105,W-504046,FED,DOI-WFMI,BLM,USNVELD,"Ely District Office",NVELD,"Ely District Office",,,B1LM,BLUE,NV-ELD-129,Blue,NV3719811428120050722,BLUE,,2005,2453573.5,203,1410,1.0,Lightning,2453576.5,206,1800,1100.0,F,37.2003,-114.2947,1.0,BLM,NV,"White Pine",033,"White Pine",""
335857,344235,W-528407,FED,DOI-WFMI,BLM,USNVELD,"Ely District Office",NVELD,"Ely District Office",,,CPT3,ROCKY,NV-ELD-049,Rocky,NV3789711513520060609,ROCKY,,2006,2453895.5,160,1738,1.0,Lightning,2453898.5,163,1730,4031.0,F,37.8731,-115.1528,1.0,BLM,NV,Lincoln,017,Lincoln,""
335914,344296,W-528341,FED,DOI-WFMI,BLM,USNVELD,"Ely District Office",NVELD,"Ely District Office",,,CT91,HIKO,NV-ELD-000110,HIKO,NV3746611530820060702,HIKO,,2006,2453918.5,183,0706,1.0,Lightning,2453919.5,184,1623,3200.0,F,37.4578,-115.2983,1.0,BLM,NV,Lincoln,017,Lincoln,""
335935,344318,W-529047,FED,DOI-WFMI,BLM,USNVELD,"Ely District Office",NVELD,"Ely District Office",,,CU1C,TEXAS,NV-ELD-000145,TEXAS,NV3728411497620060703,TEXAS,"LINCOLN CO. COMPLEX",2006,2453919.5,184,1140,1.0,Lightning,2453921.5,186,1500,4770.0,F,37.2608,-114.9553,1.0,BLM,NV,Lincoln,017,Lincoln,""
335944,344328,W-524802,FED,DOI-WFMI,BLM,USNVELD,"Ely District Office",NVELD,"Ely District Office",,,CYF0,"CEDAR FIRE",NV-ELD-000109,"LINCOLN CO. COMPLEX",NV3734811413420060704,"CEDAR FIRE","LINCOLN CO. COMPLEX",2006,2453920.5,185,1000,1.0,Lightning,2453922.5,187,1400,2566.0,F,37.3333,-114.1833,1.0,BLM,NV,Lincoln,017,Lincoln,""
335948,344332,W-524751,FED,DOI-WFMI,BLM,USNVELD,"Ely District Office",NVELD,"Ely District Office",,,CV55,"TWIN SPRINGS",NV-ELD-000109,"LINCOLN CO. COMPLEX",NV3745511502620060705,"TWIN SPRINGS","LINCOLN CO. COMPLEX",2006,2453921.5,186,1549,1.0,Lightning,2453930.5,195,1600,1140.0,F,37.45,-114.9833,1.0,BLM,NV,Lincoln,017,Lincoln,""
335958,344342,W-530276,FED,DOI-WFMI,BLM,USNVELD,"Ely District Office",NVELD,"Ely District Office",,,CW6J,LUSETTI,NV-ELD-000179,Lusetti,NV3944011491420060708,LUSETTI,,2006,2453924.5,189,1628,1.0,Lightning,2453978.5,243,0919,2290.0,F,39.3931,-114.9,1.0,BLM,NV,"White Pine",033,"White Pine",""
336013,344398,W-526613,FED,DOI-WFMI,BLM,USNVELD,"Ely District Office",NVELD,"Ely District Office",,,C0H1,GUBLER,NV-040-000242,GUBLER,NV3865511507420060721,GUBLER,,2006,2453937.5,202,1446,1.0,Lightning,2453938.5,203,1200,2000.0,F,38.6714,-115.0619,1.0,BLM,NV,"White Pine",033,"White Pine",""
336029,344416,W-526726,FED,DOI-WFMI,BLM,USNVELD,"Ely District Office",NVELD,"Ely District Office",,,C0VR,SPRINGER,NV-ELD-000263,Springer,NV3761711529320060723,SPRINGER,,2006,2453939.5,204,1334,1.0,Lightning,2453940.5,205,2100,5955.0,G,37.6144,-115.3536,1.0,BLM,NV,Lincoln,017,Lincoln,""
336033,344420,W-526785,FED,DOI-WFMI,BLM,USNVELD,"Ely District Office",NVELD,"Ely District Office",,,C0ZQ,HAMBLY,NV-ELD-000268,Hambly,NV3770111505020060723,HAMBLY,"HAMBLY COMPLEX",2006,2453939.5,204,1830,1.0,Lightning,2453963.5,228,1800,23649.0,G,37.7189,-115.0292,1.0,BLM,NV,Lincoln,017,Lincoln,""
336038,344427,W-530635,FED,DOI-WFMI,BLM,USNVELD,"Ely District Office",NVELD,"Ely District Office",,,C09F,RANGE,NV-ELD-000278,Range,NV3746711499320060724,RANGE,"HAMBLY COMPLEX",2006,2453940.5,205,1752,1.0,Lightning,2453955.5,220,1637,24452.0,G,37.4931,-114.9617,1.0,BLM,NV,Lincoln,017,Lincoln,""
336042,344431,W-528543,FED,DOI-WFMI,BLM,USNVELD,"Ely District Office",NVELD,"Ely District Office",,,C2HR,MUSTANG,,,NV3772611492820060725,MUSTANG,,2006,2453941.5,206,1220,1.0,Lightning,2453943.5,208,1200,2969.0,F,37.7286,-114.9,1.0,BLM,NV,Lincoln,017,Lincoln,""
336049,344440,W-527757,FED,DOI-WFMI,BLM,USNVELD,"Ely District Office",NVELD,"Ely District Office",,,C1LZ,PEERS,NV-ELD-000286,Peers,NV3827911469920060726,PEERS,,2006,2453942.5,207,1346,1.0,Lightning,2453948.5,213,1200,1194.0,F,38.3169,-114.6706,1.0,BLM,NV,"White Pine",033,"White Pine",""
336050,344441,W-527742,FED,DOI-WFMI,BLM,USNVELD,"Ely District Office",NVELD,"Ely District Office",,,C1MA,KICKSMILLER,NV-ELD-000209,Kicksmiller,NV3835211475120060726,KICKSMILLER,,2006,2453942.5,207,1356,1.0,Lightning,2453946.5,211,1800,2780.0,F,38.3506,-114.7494,1.0,BLM,NV,Lincoln,017,Lincoln,""
336058,344449,W-530526,FED,DOI-WFMI,BLM,USNVELD,"Ely District Office",NVELD,"Ely District Office",,,C1XU,"4 WHEELER",NV-ELD-000294,"4 Wheeler",NV3929311449720060728,"4 WHEELER",,2006,2453944.5,209,1304,1.0,Lightning,2453987.5,252,1200,3456.0,F,39.2869,-114.4944,1.0,BLM,NV,"White Pine",033,"White Pine",""
336081,344472,W-531123,FED,DOI-WFMI,BLM,USNVELD,"Ely District Office",NVELD,"Ely District Office",,,C40T,COLUMBUS,,,NV3742311510120060823,HIGBY,,2006,2453970.5,235,1539,1.0,Lightning,2453971.5,236,1000,4046.0,F,37.4211,-115.0822,1.0,BLM,NV,Lincoln,017,Lincoln,""
336082,344473,W-531581,FED,DOI-WFMI,BLM,USNVELD,"Ely District Office",NVELD,"Ely District Office",,,C40V,HIGBY,NV-ELD-364,Higby,NV3742311510120060823,HIGBY,,2006,2453970.5,235,1619,1.0,Lightning,2453989.5,254,1800,10077.0,G,37.4178,-115.1042,1.0,BLM,NV,Lincoln,017,Lincoln,""
336101,344492,W-531589,FED,DOI-WFMI,BLM,USNVELD,"Ely District Office",NVELD,"Ely District Office",,,C55T,DUSKY,NV-ELD-000387,Dusky,NV3735011449420060906,DUSKY,,2006,2453984.5,249,1020,1.0,Lightning,2454000.5,265,1000,3050.0,F,37.3447,-114.4872,1.0,BLM,NV,Lincoln,017,Lincoln,""
336104,344495,W-531479,FED,DOI-WFMI,BLM,USNVELD,"Ely District Office",NVELD,"Ely District Office",,,C59G,OREANA,NV-ELD-390,Oreana,NV3791511505620060907,OREANA,,2006,2453984.5,249,1847,1.0,Lightning,2453996.5,261,1130,2648.0,F,37.9914,-115.1347,1.0,BLM,NV,Lincoln,017,Lincoln,""
336140,344537,W-546830,FED,DOI-WFMI,BLM,USNVELD,"Ely District Office",NVELD,"Ely District Office",,,DR31,TIPPETTS,NV-ELD-079,Tippetts,NV3984011415020070718,TIPPETTS,,2007,2454299.5,199,1411,1.0,Lightning,2454312.5,212,1002,3501.0,F,39.8333,-114.1681,1.0,BLM,NV,"White Pine",033,"White Pine",""
336141,344541,W-551213,FED,DOI-WFMI,BLM,USNVELD,"Ely District Office",NVELD,"Ely District Office",,,DR3M,"TELEGRAPH WFU",NV-ELD-078,"Telegraph WFU",NV3976011486020070718,"TELEGRAPH WFU",,2007,2454299.5,199,1500,1.0,Lightning,2454378.5,278,1200,1558.0,F,39.7458,-114.8497,1.0,BLM,NV,"White Pine",033,"White Pine",""
336193,344598,W-552544,FED,DOI-WFMI,BLM,USNVELD,"Ely District Office",NVELD,"Ely District Office",,,DY2J,"SHEEP CREEK WFU",NV-ELD-000183,"Sheep Creek WFU",NV3871911472320070831,"SHEEP CREEK WFU",,2007,2454343.5,243,1348,1.0,Lightning,2454392.5,292,1000,2500.0,F,38.6972,-114.7239,1.0,BLM,NV,"White Pine",033,"White Pine",""
336647,345075,W-123885,FED,DOI-WFMI,BLM,USNVSND,"Southern Nevada District Office",NVLVD,"Las Vegas Field Office",,,A43A,NICKEL,NV-LVD-000012,NICKEL,NV3665211409920040616,NICKEL,,2004,2453172.5,168,2028,1.0,Lightning,2453179.5,175,2200,8404.0,G,36.5875,-114.14,1.0,BLM,NV,Clark,003,Clark,""
336727,345161,W-502022,FED,DOI-WFMI,BLM,USNVSND,"Southern Nevada District Office",NVLVD,"Las Vegas Field Office",,,BTH2,USAF1,NV-LVD-0029,"Air Force",NV3693411647920050603,"AIR FORCE",,2005,2453524.5,154,0811,1.0,Lightning,2453532.5,162,2000,21000.0,G,36.8575,-116.5108,6.0,"OTHER FEDERAL",NV,Clark,003,Clark,""
336742,345176,W-504762,FED,DOI-WFMI,BLM,USNVSND,"Southern Nevada District Office",NVLVD,"Las Vegas Field Office",,,BVJ4,HALFWAY,NV-LVD-000039,HALFWAY,NV3724211430320050622,"SOUTHERN NEVADA COMPLEX (DUZAK)","SOUTHERN NEVADA COMPLEX",2005,2453543.5,173,0721,1.0,Lightning,2453551.5,181,1300,56003.0,G,36.8458,-114.3383,1.0,BLM,NV,Clark,003,Clark,""
336744,345178,W-501921,FED,DOI-WFMI,BLM,USNVSND,"Southern Nevada District Office",NVLVD,"Las Vegas Field Office",,,BVN7,"DRY LAKE",NV-LVD-000042,"SOUTHERN NEVADA COMPLEX",NV3642111501420050622,"SOUTHERN NEVADA COMPLEX (DRY LAKE)","SOUTHERN NEVADA COMPLEX",2005,2453543.5,173,0750,1.0,Lightning,2453556.5,186,1800,2221.0,F,36.4461,-114.9925,1.0,BLM,NV,Clark,003,Clark,""
336747,345181,W-504764,FED,DOI-WFMI,BLM,USNVSND,"Southern Nevada District Office",NVLVD,"Las Vegas Field Office",,,BVN0,BUNKERVILL,NV-LVD-000042,"SOUTHERN NEVADA COMPLEX",NV3666311418220050622,"SOUTHERN NEVADA COMPLEX (BUNKERVILLE)","SOUTHERN NEVADA COMPLEX",2005,2453543.5,173,1039,1.0,Lightning,2453551.5,181,1300,3072.0,F,36.6644,-114.1883,1.0,BLM,NV,Clark,003,Clark,""
336749,345184,W-504775,FED,DOI-WFMI,BLM,USNVSND,"Southern Nevada District Office",NVLVD,"Las Vegas Field Office",,,BVV7,GOODSPRING,NV-LVD-000043,"GOOD SPRINGS",NV3591711547120050622,GOODSPRINGS,,2005,2453543.5,173,1339,1.0,Lightning,2453557.5,187,1800,33569.0,G,35.8603,-115.4642,1.0,BLM,NV,Clark,003,Clark,""
336757,345192,W-504782,FED,DOI-WFMI,BLM,USNVSND,"Southern Nevada District Office",NVLVD,"Las Vegas Field Office",,,BW4Y,FORK,NV-LVD-000056,FORK,NV3622811420120050628,FORK,"SOUTHERN NEVADA COMPLEX",2005,2453549.5,179,0911,1.0,Lightning,2453559.5,189,2100,43245.0,G,36.2681,-114.155,1.0,BLM,NV,Clark,003,Clark,""
336759,345194,W-504780,FED,DOI-WFMI,BLM,USNVSND,"Southern Nevada District Office",NVLVD,"Las Vegas Field Office",,,BWX0,TRAMP,NV-LVD-000042,"SOUTHERN NEVADA COMPLEX",NV3636411418520050628,"SOUTHERN NEVADA COMPLEX (TRAMP)","SOUTHERN NEVADA COMPLEX",2005,2453549.5,179,1109,1.0,Lightning,2453556.5,186,1200,27318.0,G,36.3333,-114.15,1.0,BLM,NV,Clark,003,Clark,""
336765,345200,W-504787,FED,DOI-WFMI,BLM,USNVSND,"Southern Nevada District Office",NVLVD,"Las Vegas Field Office",,,BX0E,GARNET,NV-LVD-000058,GARNET,NV3651411493720050703,GARNET,,2005,2453554.5,184,1116,7.0,Arson,2453556.5,186,1809,1100.0,F,36.5131,-114.938,1.0,BLM,NV,Clark,003,Clark,""
336901,345342,W-524131,FED,DOI-WFMI,BLM,USNVSND,"Southern Nevada District Office",NVLVD,"Las Vegas Field Office",,,CT0T,"FWS 9",,,NV3646511506020060701,"FWS 9",,2006,2453917.5,182,0941,1.0,Lightning,2453926.5,191,1800,18082.0,G,36.4556,-115.0755,4.0,FWS,NV,Clark,003,Clark,""
336952,345393,W-527546,FED,DOI-WFMI,BLM,USNVSND,"Southern Nevada District Office",NVLVD,"Las Vegas Field Office",,,C1AZ,"VIRGIN GOLD COMPLEX",NV-LVD-000071,"VIRGIN GOLD COMPLEX",NV3657311411820060724,"VIRGIN GOLD COMPLEX","VIRGIN GOLD COMPLEX",2006,2453940.5,205,1913,1.0,Lightning,2453946.5,211,1800,1370.0,F,36.3258,-114.1122,1.0,BLM,NV,Clark,003,Clark,""
336972,345413,W-530583,FED,DOI-WFMI,BLM,USNVSND,"Southern Nevada District Office",NVLVD,"Las Vegas Field Office",,,C55S,SCENIC,NV-LVD-000085,SCENIC,NV3612911545420060906,SCENIC,,2006,2453984.5,249,1117,1.0,Lightning,2453990.5,255,2359,1500.0,F,36.1397,-115.4661,1.0,BLM,NV,Clark,003,Clark,""
337197,345639,W-94441,FED,DOI-WFMI,BLM,USNVWID,"Winnemucca District Office",NVWID,"Winnemucca District Office",,,X533,"BOX CYN",NV-WID-0034,"Box Canyon",NV4116411747220000622,"SALT DESERT COMPLEX (BOX CANYON)","SALT DESERT COMPLEX",2000,2451717.5,174,1943,1.0,Lightning,2451718.5,175,2000,1032.0,F,41.1841,-117.521,1.0,BLM,NV,Humboldt,013,Humboldt,""
337200,345642,W-94739,FED,DOI-WFMI,BLM,USNVWID,"Winnemucca District Office",NVWID,"Winnemucca District Office",,,X540,"KELLY CRK",NV-WID-0065,"Kelly Creek",NV4123711703420000630,"KELLY CREEK",,2000,2451725.5,182,2145,1.0,Lightning,2451730.5,187,1900,37716.9,G,41.2332,-117.0843,1.0,BLM,NV,Humboldt,013,Humboldt,""
337202,345644,W-94440,FED,DOI-WFMI,BLM,USNVWID,"Winnemucca District Office",NVWID,"Winnemucca District Office",,,X538,ELBOW,,,NV4074511768120000630,ELBOW,,2000,2451725.5,182,2234,1.0,Lightning,2451727.5,184,1145,1145.4,F,40.7571,-117.7121,1.0,BLM,NV,Humboldt,013,Humboldt,""
337214,345657,W-95224,FED,DOI-WFMI,BLM,USNVWID,"Winnemucca District Office",NVWID,"Winnemucca District Office",,,X354,CHERRY,NV-WID-X354,"Bilk Creek Complex",NV4162311827520000717,"BILK CREEK COMPLEX (CHERRY CREEK)","BILK CREEK COMPLEX",2000,2451742.5,199,1000,1.0,Lightning,2451745.5,202,1800,23482.8,G,41.5705,-117.7954,1.0,BLM,NV,Humboldt,013,Humboldt,""
337217,345661,W-95218,FED,DOI-WFMI,BLM,USNVWID,"Winnemucca District Office",NVWID,"Winnemucca District Office",,,X357,"WILLOW CRK",NV-WID-X354,"Bilk Creek Complex",NV4169611774620000717,"BILK CREEK COMPLEX (WILLOW CREEK)","BILK CREEK COMPLEX",2000,2451742.5,199,1015,1.0,Lightning,2451744.5,201,1800,1175.9,F,41.6999,-117.751,1.0,BLM,NV,Humboldt,013,Humboldt,""
337218,345662,W-95220,FED,DOI-WFMI,BLM,USNVWID,"Winnemucca District Office",NVWID,"Winnemucca District Office",,,X353,"DOUBLE H",NV-WID-X354,"Bilk Creek Complex",NV4158311803020000717,"BILK CREEK COMPLEX (DOUBLE H)","BILK CREEK COMPLEX",2000,2451742.5,199,1045,1.0,Lightning,2451745.5,202,1800,70876.2,G,41.6493,-118.0507,1.0,BLM,NV,Humboldt,013,Humboldt,""
337220,345664,W-95248,FED,DOI-WFMI,BLM,USNVWID,"Winnemucca District Office",NVWID,"Winnemucca District Office",,,X355,PRINCE,NV-WID-X355,"Prince Royal",NV4063411813020000717,"PRINCE ROYAL COMPLEX","PRINCE ROYAL COMPLEX",2000,2451742.5,199,1452,1.0,Lightning,2451747.5,204,1800,14273.1,G,40.6243,-118.1671,8.0,PRIVATE,NV,Pershing,027,Pershing,""
337223,345668,W-95049,FED,DOI-WFMI,BLM,USNVWID,"Winnemucca District Office",NVWID,"Winnemucca District Office",,,X359,"GREGG CYN",NV-WID-X359,"Gregg Cyn",NV4071411752020000717,"GREGG CANYON",,2000,2451742.5,199,1846,1.0,Lightning,2451744.5,201,1200,1847.4,F,40.7202,-117.5382,1.0,BLM,NV,Humboldt,013,Humboldt,""
337233,345679,W-96963,FED,DOI-WFMI,BLM,USNVWID,"Winnemucca District Office",NVWID,"Winnemucca District Office",,,X378,KEYSTONE,NV-WID-0180,keystone,NV3988011917620000804,TRUCKEE,,2000,2451757.5,214,2026,1.0,Lightning,2451759.5,216,1856,6370.9,G,39.8452,-119.2154,1.0,BLM,NV,Humboldt,013,Humboldt,""
337235,345681,W-96023,FED,DOI-WFMI,BLM,USNVWID,"Winnemucca District Office",NVWID,"Winnemucca District Office",,,X379,JUNGO,NV-WID-X379,"Jungo Complex",NV4101611790220000802,"JUNGO COMPLEX","JUNGO COMPLEX",2000,2451758.5,215,1856,1.0,Lightning,2451760.5,217,1800,3663.8,F,40.9982,-117.8893,1.0,BLM,NV,Humboldt,013,Humboldt,""
337236,345682,W-96961,FED,DOI-WFMI,BLM,USNVWID,"Winnemucca District Office",NVWID,"Winnemucca District Office",,,X381,"COW CREEK",NV-WID-X381,"Cow Creek",NV4067711880120000802,"COW CREEK",,2000,2451758.5,215,1915,1.0,Lightning,2451761.5,218,1740,9977.6,G,40.6718,-118.6743,1.0,BLM,NV,Humboldt,013,Humboldt,""
337243,345689,W-96581,FED,DOI-WFMI,BLM,USNVWID,"Winnemucca District Office",NVWID,"Winnemucca District Office",,,X393,TRUCKEE,,,NV3988011917620000804,TRUCKEE,,2000,2451760.5,217,1509,1.0,Lightning,2451764.5,221,2000,13348.4,G,39.8763,-119.1993,8.0,PRIVATE,NV,Churchill,001,Churchill,""
337244,345690,W-96578,FED,DOI-WFMI,BLM,USNVWID,"Winnemucca District Office",NVWID,"Winnemucca District Office",,,X387,FIREBALL,NV-WID-X387,Fireball,NV3988011917620000804,TRUCKEE,,2000,2451760.5,217,1509,1.0,Lightning,2451763.5,220,2000,2897.1,F,39.8452,-119.2154,1.0,BLM,NV,Churchill,001,Churchill,""
337248,345694,W-97010,FED,DOI-WFMI,BLM,USNVWID,"Winnemucca District Office",NVWID,"Winnemucca District Office",,,X390,MM185,NV-WID-X390,"MM 185",NV4098611759420000807,"MM 185",,2000,2451763.5,220,1730,1.0,Lightning,2451766.5,223,1900,1845.9,F,40.9863,-117.6051,1.0,BLM,NV,Humboldt,013,Humboldt,""
337249,345695,W-97020,FED,DOI-WFMI,BLM,USNVWID,"Winnemucca District Office",NVWID,"Winnemucca District Office",,,X394,"S WILLOW",NV-WID-X394,"South Willow",NV4051011878720000813,"S WILLOW",,2000,2451769.5,226,1525,9.0,Miscellaneous,2451774.5,231,1720,14892.4,G,40.5432,-118.6838,1.0,BLM,NV,Pershing,027,Pershing,""
337258,345704,W-98509,FED,DOI-WFMI,BLM,USNVWID,"Winnemucca District Office",NVWID,"Winnemucca District Office",,,X403,MAHOGANY,NV-WID-X403,"Mahogany Creek",NV4152811891720000908,MAHOGANY,,2000,2451795.5,252,1659,4.0,Campfire,2451802.5,259,1800,12254.8,G,41.5166,-118.951,1.0,BLM,NV,Humboldt,013,Humboldt,""
337290,345737,W-101762,FED,DOI-WFMI,BLM,USNVWID,"Winnemucca District Office",NVWID,"Winnemucca District Office",,,J379,STANDARD,NV-WID-0077,Standard,NV4051111821720010703,STANDARD,,2001,2452093.5,184,1155,2.0,"Equipment Use",2452097.5,188,1800,1280.0,F,40.511,-118.2324,1.0,BLM,NV,Pershing,027,Pershing,""
337297,345744,W-102309,FED,DOI-WFMI,BLM,USNVWID,"Winnemucca District Office",NVWID,"Winnemucca District Office",,,J385,"TIPTON RAN",NV-CNC-0099,Tipton,NV4073511746320010704,TIPTON,,2001,2452094.5,185,1810,1.0,Lightning,2452096.5,187,1200,2031.2,F,40.7318,-117.4571,1.0,BLM,NV,Humboldt,013,Humboldt,""
337300,345747,W-101623,FED,DOI-WFMI,BLM,USNVWID,"Winnemucca District Office",NVWID,"Winnemucca District Office",,,J389,GOOSEBERRY,NV-WID-0103,Gooseberry,NV4015211754320010705,GOOSEBERRY,,2001,2452095.5,186,1202,1.0,Lightning,2452095.5,186,1800,3037.0,F,40.1507,-117.5418,1.0,BLM,NV,Pershing,027,Pershing,""
337322,345773,W-103392,FED,DOI-WFMI,BLM,USNVWID,"Winnemucca District Office",NVWID,"Winnemucca District Office",,,J415,"DRY MTN",NV-WID-J415,"Dry Mountain",NV4069411907920010809,"DRY MTN",,2001,2452130.5,221,2345,1.0,Lightning,2452132.5,223,2000,2437.2,F,40.7496,-119.1107,1.0,BLM,NV,Pershing,027,Pershing,""
337323,345774,W-103965,FED,DOI-WFMI,BLM,USNVWID,"Winnemucca District Office",NVWID,"Winnemucca District Office",,,J417,KRUM,NV-WID-0203,Krum,NV4103011783120010810,KRUM,,2001,2452131.5,222,1651,1.0,Lightning,2452133.5,224,2000,12084.0,G,41.0177,-117.7685,1.0,BLM,NV,Humboldt,013,Humboldt,""
337326,345778,W-105092,FED,DOI-WFMI,BLM,USNVWID,"Winnemucca District Office",NVWID,"Winnemucca District Office",,,J421,"BULL BASIN",NV-CNC-0209,"Bull Basin",NV4046411955220010810,"BULL BASIN",,2001,2452131.5,222,2025,1.0,Lightning,2452136.5,227,2000,1859.4,F,40.463,-119.5616,1.0,BLM,NV,Humboldt,013,Humboldt,""
337328,345780,W-106358,FED,DOI-WFMI,BLM,USNVWID,"Winnemucca District Office",NVWID,"Winnemucca District Office",,,J422,SPAULDING,NV-CNC-0211,"Spaulding ",NV4048211779820010812,SPAULDING,,2001,2452133.5,224,0632,1.0,Lightning,2452141.5,232,1800,75137.0,G,40.6157,-117.9346,1.0,BLM,NV,Pershing,027,Pershing,""
337332,345784,W-104103,FED,DOI-WFMI,BLM,USNVWID,"Winnemucca District Office",NVWID,"Winnemucca District Office",,,J423,LAMBERTRD,,,NV4107011762520010812,"LAMBERT ROAD",,2001,2452133.5,224,0720,1.0,Lightning,2452134.5,225,1600,4745.0,F,41.0835,-117.5915,1.0,BLM,NV,Humboldt,013,Humboldt,""
337337,345789,W-105036,FED,DOI-WFMI,BLM,USNVWID,"Winnemucca District Office",NVWID,"Winnemucca District Office",,,J431,WILLOWTREE,NV-CNC-0221,"Willow Tree",NV4068511789620010812,"WILLOW TREE",,2001,2452133.5,224,0852,1.0,Lightning,2452135.5,226,1500,5602.6,G,40.6157,-117.9343,1.0,BLM,NV,Humboldt,013,Humboldt,""
337339,345791,W-106015,FED,DOI-WFMI,BLM,USNVWID,"Winnemucca District Office",NVWID,"Winnemucca District Office",,,J432,"GOLDEN EAG",NV-WID-J432,"Golden Eagle",NV4085411817720010812,"GOLDEN EAGLE",,2001,2452133.5,224,1048,1.0,Lightning,2452137.5,228,1500,3099.0,F,40.8588,-118.1849,1.0,BLM,NV,Pershing,027,Pershing,""
337340,345792,W-106394,FED,DOI-WFMI,BLM,USNVWID,"Winnemucca District Office",NVWID,"Winnemucca District Office",,,J428,KUMIVA,NV-CNC-0219,Kumiva,NV4049611921320010812,KUMIVA,,2001,2452133.5,224,1141,1.0,Lightning,2452134.5,225,1700,2154.0,F,40.4774,-119.2268,1.0,BLM,NV,Pershing,027,Pershing,""
337342,345794,W-106016,FED,DOI-WFMI,BLM,USNVWID,"Winnemucca District Office",NVWID,"Winnemucca District Office",,,J438,PERU,NV-WID-J438,Peru,NV4043511813720010812,PERU,,2001,2452133.5,224,1504,1.0,Lightning,2452137.5,228,1800,1500.0,F,40.428,-118.1793,1.0,BLM,NV,Pershing,027,Pershing,""
337345,345797,W-105219,FED,DOI-WFMI,BLM,USNVWID,"Winnemucca District Office",NVWID,"Winnemucca District Office",,,J436,"CLEAR CRK",NV-CNC-0239,"Clear Creek",NV4074311759720010831,UNNAMED,,2001,2452133.5,224,1758,1.0,Lightning,2452140.5,231,1800,53317.0,G,39.6727,-116.0301,1.0,BLM,NV,Humboldt,013,Humboldt,""
337389,345845,W-110575,FED,DOI-WFMI,BLM,USNVWID,"Winnemucca District Office",NVWID,"Winnemucca District Office",,,X374,"MUD SPRING",NV-CNC-0091,"Mud Springs",NV4128811776920020712,"MUD SPRINGS",,2002,2452467.5,193,2012,1.0,Lightning,2452469.5,195,1800,10140.0,G,41.2641,-117.8407,1.0,BLM,NV,Humboldt,013,Humboldt,""
337430,345890,W-112957,FED,DOI-WFMI,BLM,USNVWID,"Winnemucca District Office",NVWID,"Winnemucca District Office",,,X416,TOULON,NV-CNC-0225,Toulon,NV4005011861820020929,TOULON,,2002,2452546.5,272,1444,7.0,Arson,2452547.5,273,1700,1162.0,F,40.0527,-118.6377,7.0,STATE,NV,Pershing,027,Pershing,""
337506,345967,W-502988,FED,DOI-WFMI,BLM,USNVWID,"Winnemucca District Office",NVWID,"Winnemucca District Office",,,B0NY,"NORTH VALLEY",NV-WID-1302,"NORTH VALLEY",NV4167811774720050716,"NORTH VALLEY",,2005,2453567.5,197,1627,2.0,"Equipment Use",2453571.5,201,2000,5273.0,G,41.2094,-117.7847,1.0,BLM,NV,Humboldt,013,Humboldt,""
337516,345977,W-504912,FED,DOI-WFMI,BLM,USNVWID,"Winnemucca District Office",NVWID,"Winnemucca District Office",,,B2KQ,BUCKSKIN,NV-WID-1398,Buckskin,NV4180211764620050730,BUCKSKIN,,2005,2453581.5,211,1307,1.0,Lightning,2453582.5,212,1600,1148.0,F,41.7899,-117.6849,1.0,BLM,NV,Humboldt,013,Humboldt,""
337549,346011,W-527850,FED,DOI-WFMI,BLM,USNVWID,"Winnemucca District Office",NVWID,"Winnemucca District Office",,,CRT4,PORTER,NV-WID-1994,Porter,NV4044911878020060623,PORTER,,2006,2453909.5,174,1245,9.0,Miscellaneous,2453910.5,175,2030,1253.0,F,40.4517,-118.7878,1.0,BLM,NV,Pershing,027,Pershing,""
337550,346012,W-534088,FED,DOI-WFMI,BLM,USNVWID,"Winnemucca District Office",NVWID,"Winnemucca District Office",,,CR2V,SQUAW,NV-WID-1999,SQUAW,NV4084411952720060625,SQUAW,,2006,2453911.5,176,1443,1.0,Lightning,2453913.5,178,1550,2093.0,F,40.8181,-119.5358,1.0,BLM,NV,Washoe,031,Washoe,""
337553,346015,W-533906,FED,DOI-WFMI,BLM,USNVWID,"Winnemucca District Office",NVWID,"Winnemucca District Office",,,CR3W,EMPIRE,NV-WID-2002,EMPIRE,NV4034011935620060625,EMPIRE,,2006,2453911.5,176,1719,1.0,Lightning,2453913.5,178,1800,2762.0,F,40.3414,-119.3517,1.0,BLM,NV,Washoe,031,Washoe,""
337554,346016,W-532911,FED,DOI-WFMI,BLM,USNVWID,"Winnemucca District Office",NVWID,"Winnemucca District Office",,,CR6E,SAGE,NV-WID-2006,Sage,NV4046511859720060626,SAGE,,2006,2453912.5,177,1442,1.0,Lightning,2453913.5,178,2100,27052.0,G,41.3583,-118.6461,1.0,BLM,NV,Pershing,027,Pershing,""
